subject_1,subject_2,measure,correlation
sub-052,sub-010,RRT,0.001539108271746356
sub-052,sub-034,RRT,0.0053578223841875185
sub-052,sub-002,RRT,0.08165684818813593
sub-052,sub-085,RRT,0.077558329145339
sub-052,sub-021,RRT,-0.0083814483960348
sub-052,sub-096,RRT,0.1521240071746137
sub-052,sub-027,RRT,-0.023359044771961705
sub-052,sub-006,RRT,0.05411957738134492
sub-052,sub-066,RRT,-0.0035399202751432404
sub-052,sub-101,RRT,0.07095864606677647
sub-052,sub-042,RRT,0.19052549027477142
sub-052,sub-003,RRT,0.038500504676516355
sub-052,sub-107,RRT,0.01275371695271864
sub-052,sub-098,RRT,0.14812470623098528
sub-052,sub-086,RRT,-0.031066591521205222
sub-052,sub-013,RRT,0.06826206863098193
sub-052,sub-068,RRT,0.06160234907650588
sub-094,sub-088,RRT,0.0893280444531658
sub-094,sub-044,RRT,-0.015313212687721674
sub-094,sub-009,RRT,0.05631691187095754
sub-094,sub-041,RRT,0.10177209983871786
sub-094,sub-024,RRT,0.020567682322522922
sub-094,sub-016,RRT,0.06126108538224995
sub-094,sub-112,RRT,-0.023107331240484693
sub-094,sub-058,RRT,0.06738915663742816
sub-094,sub-018,RRT,0.13124098816298382
sub-094,sub-048,RRT,0.22897860994333002
sub-094,sub-087,RRT,0.0732903943806007
sub-094,sub-091,RRT,0.07310954842201609
sub-094,sub-083,RRT,0.036029533267306846
sub-094,sub-065,RRT,0.06898982810400366
sub-094,sub-077,RRT,0.015020022265286278
sub-094,sub-039,RRT,0.07588195710028157
sub-094,sub-053,RRT,0.08549727364193628
sub-094,sub-075,RRT,0.11627819470983189
sub-094,sub-060,RRT,0.06538762612542216
sub-094,sub-103,RRT,0.13854636310848414
sub-094,sub-105,RRT,0.06836463389378493
sub-094,sub-064,RRT,0.10919664420704475
sub-094,sub-010,RRT,-0.02478491601988068
sub-094,sub-034,RRT,0.08201806195091552
sub-094,sub-002,RRT,0.16703025815712
sub-094,sub-085,RRT,0.06735884753683723
sub-094,sub-021,RRT,0.028940670811116193
sub-094,sub-096,RRT,0.10684861955413161
sub-094,sub-027,RRT,0.10210515488594987
sub-094,sub-006,RRT,-0.006301151658353659
sub-094,sub-066,RRT,0.04676014225533989
sub-094,sub-101,RRT,0.16414702311584714
sub-094,sub-042,RRT,0.14094029875069375
sub-094,sub-003,RRT,0.07518961674710616
sub-094,sub-107,RRT,0.09161751402720034
sub-094,sub-098,RRT,-0.010954871884193609
sub-094,sub-086,RRT,-0.039783267224438805
sub-094,sub-013,RRT,0.04225539537936256
sub-094,sub-068,RRT,0.11822749381407664
sub-088,sub-044,RRT,0.10902253935906851
sub-088,sub-009,RRT,0.08203385038617812
sub-088,sub-041,RRT,0.047188770241358
sub-088,sub-024,RRT,0.026632023826777342
sub-088,sub-016,RRT,0.13053944822440847
sub-088,sub-112,RRT,0.05333971945792809
sub-088,sub-058,RRT,0.03910736481341361
sub-088,sub-018,RRT,0.011022446469970562
sub-088,sub-048,RRT,0.06893673576472051
sub-088,sub-087,RRT,0.07675232984802696
sub-088,sub-091,RRT,0.17666775247406521
sub-088,sub-083,RRT,0.06798026438926608
sub-088,sub-065,RRT,-0.00928813377517259
sub-088,sub-077,RRT,0.031666297776594084
sub-088,sub-039,RRT,0.0060472301452729835
sub-088,sub-053,RRT,0.016354576079650785
sub-088,sub-075,RRT,-0.006627348341607241
sub-088,sub-060,RRT,0.17721198331880078
sub-088,sub-103,RRT,0.0491941531547695
sub-088,sub-105,RRT,0.11096289006723883
sub-088,sub-064,RRT,0.10528012106107183
sub-088,sub-010,RRT,0.015204619348492108
sub-088,sub-034,RRT,0.06164481977791906
sub-088,sub-002,RRT,0.07038845328324407
sub-088,sub-085,RRT,-0.00761301179837869
sub-088,sub-021,RRT,0.09352398631035362
sub-088,sub-096,RRT,0.04482168382159768
sub-088,sub-027,RRT,0.0549519384300598
sub-088,sub-006,RRT,0.044055307930456235
sub-088,sub-066,RRT,-0.10996458066679946
sub-088,sub-101,RRT,0.04412248389776708
sub-088,sub-042,RRT,0.04433555085402588
sub-088,sub-003,RRT,0.028367301827327093
sub-088,sub-107,RRT,-0.014788042523440969
sub-088,sub-098,RRT,0.11947748564856543
sub-088,sub-086,RRT,-0.0829294228495461
sub-088,sub-013,RRT,0.08973488550180109
sub-088,sub-068,RRT,-0.060500650179436705
sub-044,sub-009,RRT,0.12093700991081859
sub-044,sub-041,RRT,0.10986731980617366
sub-044,sub-024,RRT,0.05979436295701748
sub-044,sub-016,RRT,0.114427764880016
sub-044,sub-112,RRT,0.014569629636285164
sub-044,sub-058,RRT,0.13497337899428075
sub-044,sub-018,RRT,-0.05348424805801588
sub-044,sub-048,RRT,-0.019191292778242462
sub-044,sub-087,RRT,0.07274476072329193
sub-044,sub-091,RRT,0.0985673012345129
sub-044,sub-083,RRT,0.0966157360106101
sub-044,sub-065,RRT,0.14047769276448469
sub-044,sub-077,RRT,0.05197101962477692
sub-044,sub-039,RRT,0.016475228121024546
sub-044,sub-053,RRT,-0.002464499175071566
sub-044,sub-075,RRT,0.013333803373407827
sub-044,sub-060,RRT,0.09421436811712185
sub-044,sub-103,RRT,0.004674920078222192
sub-044,sub-105,RRT,0.036880205704101554
sub-044,sub-064,RRT,0.044096220822038915
sub-044,sub-010,RRT,0.0272002847062729
sub-044,sub-034,RRT,0.09599973199777523
sub-044,sub-002,RRT,-0.032625219671260454
sub-044,sub-085,RRT,0.11294509679843034
sub-044,sub-021,RRT,0.025904797754671312
sub-044,sub-096,RRT,0.05175940304167468
sub-044,sub-027,RRT,0.040842089114241614
sub-044,sub-006,RRT,0.14314689550536738
sub-044,sub-066,RRT,0.05712800825063541
sub-044,sub-101,RRT,0.0266643266035171
sub-044,sub-042,RRT,0.09003594097317998
sub-044,sub-003,RRT,0.0021458548350489406
sub-044,sub-107,RRT,0.008319009824489104
sub-044,sub-098,RRT,0.04433698776618782
sub-044,sub-086,RRT,0.030937183462237533
sub-044,sub-013,RRT,-0.014538934081250924
sub-044,sub-068,RRT,0.03943563390135684
sub-009,sub-041,RRT,0.03825583374125566
sub-009,sub-024,RRT,0.025390656388497204
sub-009,sub-016,RRT,0.20469996779540067
sub-009,sub-112,RRT,0.12922517436325318
sub-009,sub-058,RRT,0.10308964960034057
sub-009,sub-018,RRT,-0.06186960148502837
sub-009,sub-048,RRT,0.09206190357200206
sub-009,sub-087,RRT,0.11865889739881912
sub-009,sub-091,RRT,0.3074880899253379
sub-009,sub-083,RRT,0.11709914629060947
sub-009,sub-065,RRT,-0.022520219033736546
sub-009,sub-077,RRT,0.0956821119483598
sub-009,sub-039,RRT,0.11748860688053223
sub-009,sub-053,RRT,0.015405266300154343
sub-009,sub-075,RRT,0.07082703221683335
sub-009,sub-060,RRT,0.07471443185249191
sub-009,sub-103,RRT,0.08713151715387173
sub-009,sub-105,RRT,0.1421736710780796
sub-009,sub-064,RRT,0.08995759294270977
sub-009,sub-010,RRT,0.040402287275604916
sub-009,sub-034,RRT,-0.029474690927900414
sub-009,sub-002,RRT,0.035093904835288355
sub-009,sub-085,RRT,0.2113529407322388
sub-009,sub-021,RRT,-0.019112115247823535
sub-009,sub-096,RRT,0.06544279125673015
sub-009,sub-027,RRT,0.027021260892717495
sub-009,sub-006,RRT,0.20895495130897007
sub-009,sub-066,RRT,0.04095431038216466
sub-009,sub-101,RRT,0.030131939277692497
sub-009,sub-042,RRT,0.1687444476181621
sub-009,sub-003,RRT,0.014464217148901318
sub-009,sub-107,RRT,0.06085891030093492
sub-009,sub-098,RRT,0.13404522785429063
sub-009,sub-086,RRT,-0.0487384804277803
sub-009,sub-013,RRT,0.07289730627878545
sub-009,sub-068,RRT,0.10875327137348269
sub-041,sub-024,RRT,0.055799121370715396
sub-041,sub-016,RRT,0.03991024922000155
sub-041,sub-112,RRT,0.10331610869043897
sub-041,sub-058,RRT,0.24356598956683656
sub-041,sub-018,RRT,0.009599573844694065
sub-041,sub-048,RRT,0.13794667111113804
sub-041,sub-087,RRT,0.04868661569997738
sub-041,sub-091,RRT,0.07872489669771547
sub-041,sub-083,RRT,0.1719741497871198
sub-041,sub-065,RRT,0.08773177666919876
sub-041,sub-077,RRT,0.10615711565384457
sub-041,sub-039,RRT,0.11352838302779901
sub-041,sub-053,RRT,0.07364908258447019
sub-041,sub-075,RRT,0.13724801977387976
sub-041,sub-060,RRT,0.05380299551625214
sub-041,sub-103,RRT,0.18276690965996104
sub-041,sub-105,RRT,0.03373277765379348
sub-041,sub-064,RRT,0.044946550194918264
sub-041,sub-010,RRT,-0.0012664863490260013
sub-041,sub-034,RRT,0.20274464912084694
sub-041,sub-002,RRT,0.038078191513006475
sub-041,sub-085,RRT,0.10637870767464452
sub-041,sub-021,RRT,0.10893490551011425
sub-041,sub-096,RRT,0.107921409604216
sub-041,sub-027,RRT,0.1233719707583295
sub-041,sub-006,RRT,0.09028919964749543
sub-041,sub-066,RRT,0.0783622297185219
sub-041,sub-101,RRT,0.059816582011219845
sub-041,sub-042,RRT,0.11786158428977611
sub-041,sub-003,RRT,0.0017011252168692734
sub-041,sub-107,RRT,0.13640159589064557
sub-041,sub-098,RRT,0.153733364790085
sub-041,sub-086,RRT,0.021186828403951103
sub-041,sub-013,RRT,-0.02033525821148485
sub-041,sub-068,RRT,0.14069531911534658
sub-024,sub-016,RRT,0.0339105233374589
sub-024,sub-112,RRT,-0.028158427052765774
sub-024,sub-058,RRT,0.08790316174361419
sub-024,sub-018,RRT,-0.05460719043213764
sub-024,sub-048,RRT,0.10162105355049333
sub-024,sub-087,RRT,0.10981910021401195
sub-024,sub-091,RRT,0.08323822242833222
sub-024,sub-083,RRT,0.11271958290133477
sub-024,sub-065,RRT,0.018699595541812674
sub-024,sub-077,RRT,0.12735493470111456
sub-024,sub-039,RRT,-0.017016729644098526
sub-024,sub-053,RRT,0.04839075053744499
sub-024,sub-075,RRT,0.19690949833146085
sub-024,sub-060,RRT,0.0004793181101197916
sub-024,sub-103,RRT,0.015767119840502275
sub-024,sub-105,RRT,0.026125140927537205
sub-024,sub-064,RRT,0.21045037638344408
sub-024,sub-010,RRT,0.03989885635124265
sub-024,sub-034,RRT,0.19221086408083737
sub-024,sub-002,RRT,-0.008949107131382628
sub-024,sub-085,RRT,0.07218367596489533
sub-024,sub-021,RRT,-0.028943066134138624
sub-024,sub-096,RRT,0.0017505559078076383
sub-024,sub-027,RRT,-0.055911519348259
sub-024,sub-006,RRT,0.07819883786443897
sub-024,sub-066,RRT,0.010369289558577938
sub-024,sub-101,RRT,0.06902360908316765
sub-024,sub-042,RRT,0.03296751453515359
sub-024,sub-003,RRT,0.042783911062775036
sub-024,sub-107,RRT,0.08924712926550597
sub-024,sub-098,RRT,0.009393554481630116
sub-024,sub-086,RRT,0.1604153206019801
sub-024,sub-013,RRT,0.050091797261838274
sub-024,sub-068,RRT,0.06173266012868205
sub-016,sub-112,RRT,0.05140851491911578
sub-016,sub-058,RRT,0.10916080113627274
sub-016,sub-018,RRT,-0.094034768775498
sub-016,sub-048,RRT,0.07371235371165988
sub-016,sub-087,RRT,0.1111096428333284
sub-016,sub-091,RRT,0.3331346257020793
sub-016,sub-083,RRT,-0.007815053908916417
sub-016,sub-065,RRT,0.10440182426335509
sub-016,sub-077,RRT,0.09076348724196126
sub-016,sub-039,RRT,-1.9942378510685702e-05
sub-016,sub-053,RRT,0.1351689949154062
sub-016,sub-075,RRT,-0.02497920146044901
sub-016,sub-060,RRT,-0.004557863420810244
sub-016,sub-103,RRT,0.07413493205121023
sub-016,sub-105,RRT,0.08624690285415193
sub-016,sub-064,RRT,0.01629717299453705
sub-016,sub-010,RRT,0.008120328048760558
sub-016,sub-034,RRT,-0.03635095674175767
sub-016,sub-002,RRT,0.007000517727688812
sub-016,sub-085,RRT,0.06042245890094204
sub-016,sub-021,RRT,-0.022151581229753806
sub-016,sub-096,RRT,0.046863475661227984
sub-016,sub-027,RRT,-0.10516646728534824
sub-016,sub-006,RRT,0.059510440642068146
sub-016,sub-066,RRT,0.18807873621379093
sub-016,sub-101,RRT,0.06402059026013418
sub-016,sub-042,RRT,0.113156167010525
sub-016,sub-003,RRT,0.053423506968193236
sub-016,sub-107,RRT,0.08058627035985659
sub-016,sub-098,RRT,0.04949017983994676
sub-016,sub-086,RRT,-0.014976345618138565
sub-016,sub-013,RRT,0.06952275991569855
sub-016,sub-068,RRT,0.059701383036461865
sub-112,sub-058,RRT,0.06695477284926583
sub-112,sub-018,RRT,0.06620888816345469
sub-112,sub-048,RRT,0.03513659195671537
sub-112,sub-087,RRT,0.20639195951410805
sub-112,sub-091,RRT,0.05383669887194866
sub-112,sub-083,RRT,0.11465142914714364
sub-112,sub-065,RRT,0.0645008876502727
sub-112,sub-077,RRT,0.08961454949055504
sub-112,sub-039,RRT,-0.019971788075378184
sub-112,sub-053,RRT,-0.016045123418178854
sub-112,sub-075,RRT,0.05579277637240757
sub-112,sub-060,RRT,0.1971696639344767
sub-112,sub-103,RRT,0.05162927260993599
sub-112,sub-105,RRT,0.0004243892082586071
sub-112,sub-064,RRT,0.030905066295130054
sub-112,sub-010,RRT,0.037884883871407316
sub-112,sub-034,RRT,0.026269775709065402
sub-112,sub-002,RRT,0.1077673515299426
sub-112,sub-085,RRT,0.06439804846648638
sub-112,sub-021,RRT,0.10886455021651045
sub-112,sub-096,RRT,0.0017514577966494696
sub-112,sub-027,RRT,0.09791796653669478
sub-112,sub-006,RRT,0.11265550558247603
sub-112,sub-066,RRT,-0.03104855084327991
sub-112,sub-101,RRT,0.03368859126198151
sub-112,sub-042,RRT,0.22702889596391262
sub-112,sub-003,RRT,0.09528710568273346
sub-112,sub-107,RRT,0.050263997586423255
sub-112,sub-098,RRT,0.004528854672049868
sub-112,sub-086,RRT,-0.007273803419257063
sub-112,sub-013,RRT,0.04962593677267932
sub-112,sub-068,RRT,0.08183401706742655
sub-058,sub-018,RRT,-0.019719079818194013
sub-058,sub-048,RRT,0.11280565012303317
sub-058,sub-087,RRT,0.15493467600960337
sub-058,sub-091,RRT,0.16771718769947333
sub-058,sub-083,RRT,0.14781321416818177
sub-058,sub-065,RRT,0.12191144665956659
sub-058,sub-077,RRT,0.16631633800715118
sub-058,sub-039,RRT,0.1840105833108201
sub-058,sub-053,RRT,0.0960419710062054
sub-058,sub-075,RRT,0.04988641959892556
sub-058,sub-060,RRT,0.08157434429003643
sub-058,sub-103,RRT,0.1352205791312213
sub-058,sub-105,RRT,0.06773901679552782
sub-058,sub-064,RRT,0.08583023136619057
sub-058,sub-010,RRT,0.04912084597164138
sub-058,sub-034,RRT,0.13208075908790726
sub-058,sub-002,RRT,0.13100733033943304
sub-058,sub-085,RRT,0.13677873385245903
sub-058,sub-021,RRT,0.028762721249770706
sub-058,sub-096,RRT,0.038774903634169
sub-058,sub-027,RRT,0.09029990778519807
sub-058,sub-006,RRT,0.10459240228501998
sub-058,sub-066,RRT,0.14885039348143037
sub-058,sub-101,RRT,0.10825077316777726
sub-058,sub-042,RRT,0.11009957639552448
sub-058,sub-003,RRT,0.12734155931274008
sub-058,sub-107,RRT,0.1711675074636009
sub-058,sub-098,RRT,0.22141824103255012
sub-058,sub-086,RRT,0.014279109767937382
sub-058,sub-013,RRT,0.03653667494899971
sub-058,sub-068,RRT,0.1720606447404414
sub-018,sub-048,RRT,-0.02418161131821218
sub-018,sub-087,RRT,0.004935693115951691
sub-018,sub-091,RRT,-0.05109469643431909
sub-018,sub-083,RRT,0.02902234114840832
sub-018,sub-065,RRT,0.029692767277249014
sub-018,sub-077,RRT,0.05756266085955985
sub-018,sub-039,RRT,0.07559620051215747
sub-018,sub-053,RRT,-0.006321592936150744
sub-018,sub-075,RRT,0.08935344369654279
sub-018,sub-060,RRT,0.13922847220421156
sub-018,sub-103,RRT,0.07310736681108916
sub-018,sub-105,RRT,0.04119763805480086
sub-018,sub-064,RRT,0.008816684923462778
sub-018,sub-010,RRT,-0.01624427327986085
sub-018,sub-034,RRT,0.09298950015265735
sub-018,sub-002,RRT,0.19488834295133503
sub-018,sub-085,RRT,-0.020199661694507785
sub-018,sub-021,RRT,-0.016601341141565824
sub-018,sub-096,RRT,-0.0021744218670224054
sub-018,sub-027,RRT,0.16929044725389153
sub-018,sub-006,RRT,-0.030602760604410258
sub-018,sub-066,RRT,-0.017075777104902365
sub-018,sub-101,RRT,0.1689689864948354
sub-018,sub-042,RRT,0.06376512541199533
sub-018,sub-003,RRT,0.04067993068347386
sub-018,sub-107,RRT,0.004685198320000255
sub-018,sub-098,RRT,-0.06547978693853362
sub-018,sub-086,RRT,0.023365262513579597
sub-018,sub-013,RRT,0.06523061689718444
sub-018,sub-068,RRT,0.05893776889063208
sub-048,sub-087,RRT,0.09406831566435576
sub-048,sub-091,RRT,0.0790340627691777
sub-048,sub-083,RRT,0.05714091445471327
sub-048,sub-065,RRT,0.04511488872686524
sub-048,sub-077,RRT,0.1159868710880836
sub-048,sub-039,RRT,0.12076799807531484
sub-048,sub-053,RRT,0.14051057965908192
sub-048,sub-075,RRT,0.06735815485213005
sub-048,sub-060,RRT,0.09175088560112059
sub-048,sub-103,RRT,0.11630596342118221
sub-048,sub-105,RRT,0.04998930395402733
sub-048,sub-064,RRT,0.11998254947456274
sub-048,sub-010,RRT,-0.030933384850870313
sub-048,sub-034,RRT,0.015724587653399093
sub-048,sub-002,RRT,-0.0024220513420882646
sub-048,sub-085,RRT,0.08732606983300242
sub-048,sub-021,RRT,0.09840204846387708
sub-048,sub-096,RRT,0.11237972130253839
sub-048,sub-027,RRT,-0.012670530157157677
sub-048,sub-006,RRT,0.038022889367201204
sub-048,sub-066,RRT,0.10840988495677438
sub-048,sub-101,RRT,0.04505903215230551
sub-048,sub-042,RRT,0.0591881528732214
sub-048,sub-003,RRT,0.11406815754652637
sub-048,sub-107,RRT,0.07255007456481061
sub-048,sub-098,RRT,0.10396077609277365
sub-048,sub-086,RRT,-0.046946821274618286
sub-048,sub-013,RRT,0.0686820579509126
sub-048,sub-068,RRT,0.07055802138830973
sub-087,sub-091,RRT,0.13878945866792497
sub-087,sub-083,RRT,0.21799981035289404
sub-087,sub-065,RRT,0.07164907301185319
sub-087,sub-077,RRT,0.12823239482478666
sub-087,sub-039,RRT,0.05164508502691726
sub-087,sub-053,RRT,-0.013037955396705277
sub-087,sub-075,RRT,0.05896843179064912
sub-087,sub-060,RRT,0.2329422120804165
sub-087,sub-103,RRT,0.10243545016734401
sub-087,sub-105,RRT,-0.030051379959438733
sub-087,sub-064,RRT,0.03554475741272212
sub-087,sub-010,RRT,0.014928433176315132
sub-087,sub-034,RRT,0.09719725650541089
sub-087,sub-002,RRT,0.12194216443018212
sub-087,sub-085,RRT,0.05159352191112321
sub-087,sub-021,RRT,0.07892246532663562
sub-087,sub-096,RRT,0.0758256481723925
sub-087,sub-027,RRT,0.20748868713536459
sub-087,sub-006,RRT,0.19145863211977554
sub-087,sub-066,RRT,-0.022726826234465283
sub-087,sub-101,RRT,0.08740771124121384
sub-087,sub-042,RRT,0.24238014676257047
sub-087,sub-003,RRT,0.06706338467436909
sub-087,sub-107,RRT,0.11674027603590223
sub-087,sub-098,RRT,-0.0008995881262817441
sub-087,sub-086,RRT,0.02415018513400754
sub-087,sub-013,RRT,0.08201092210863713
sub-087,sub-068,RRT,0.07380488198018864
sub-091,sub-083,RRT,0.015067157185980139
sub-091,sub-065,RRT,0.12422765401579612
sub-091,sub-077,RRT,0.05963421125951472
sub-091,sub-039,RRT,-0.007448479910806697
sub-091,sub-053,RRT,-0.02418987195663104
sub-091,sub-075,RRT,0.039459108865453764
sub-091,sub-060,RRT,0.004047342060195674
sub-091,sub-103,RRT,-0.02174904121658306
sub-091,sub-105,RRT,0.13176114966559982
sub-091,sub-064,RRT,0.1139396419962859
sub-091,sub-010,RRT,0.11842525241205525
sub-091,sub-034,RRT,-0.011392899984454856
sub-091,sub-002,RRT,-0.02246476534847592
sub-091,sub-085,RRT,0.15427404252478893
sub-091,sub-021,RRT,-0.025871833921946644
sub-091,sub-096,RRT,0.060295414380813345
sub-091,sub-027,RRT,-0.14237299278360813
sub-091,sub-006,RRT,0.03867488207273525
sub-091,sub-066,RRT,0.023643113017089518
sub-091,sub-101,RRT,0.1429079939653665
sub-091,sub-042,RRT,0.24797946751083277
sub-091,sub-003,RRT,0.021286561979741356
sub-091,sub-107,RRT,0.15868411154659628
sub-091,sub-098,RRT,0.029238064409661275
sub-091,sub-086,RRT,-0.15489854577595272
sub-091,sub-013,RRT,0.199939082997229
sub-091,sub-068,RRT,0.061285598501759214
sub-083,sub-065,RRT,0.02788020760806071
sub-083,sub-077,RRT,0.1506105476382963
sub-083,sub-039,RRT,0.08527949455475899
sub-083,sub-053,RRT,0.008673096653707165
sub-083,sub-075,RRT,0.15055921564784694
sub-083,sub-060,RRT,0.07927936685467413
sub-083,sub-103,RRT,0.05283177224905037
sub-083,sub-105,RRT,0.03249965052243117
sub-083,sub-064,RRT,0.07699936156496195
sub-083,sub-010,RRT,-0.03448922718459111
sub-083,sub-034,RRT,0.21496549021241587
sub-083,sub-002,RRT,0.013212827747990308
sub-083,sub-085,RRT,0.196025370629027
sub-083,sub-021,RRT,0.016754767486756115
sub-083,sub-096,RRT,0.12634521582173097
sub-083,sub-027,RRT,0.1271398197070547
sub-083,sub-006,RRT,0.09598177553092409
sub-083,sub-066,RRT,0.06894742638713057
sub-083,sub-101,RRT,0.08232819280455803
sub-083,sub-042,RRT,0.037427457764026985
sub-083,sub-003,RRT,0.12990517208802016
sub-083,sub-107,RRT,0.14711386473560925
sub-083,sub-098,RRT,0.12482064839182884
sub-083,sub-086,RRT,0.15760324894773037
sub-083,sub-013,RRT,0.005831827921215004
sub-083,sub-068,RRT,0.06020552950432123
sub-065,sub-077,RRT,0.09128696949551263
sub-065,sub-039,RRT,0.05288854349105622
sub-065,sub-053,RRT,0.0862442492028671
sub-065,sub-075,RRT,0.023325432820976537
sub-065,sub-060,RRT,0.02653831053032078
sub-065,sub-103,RRT,0.07813919401001115
sub-065,sub-105,RRT,-0.01228083290248929
sub-065,sub-064,RRT,0.06065637693346053
sub-065,sub-010,RRT,0.13001424953458185
sub-065,sub-034,RRT,0.06913614875791951
sub-065,sub-002,RRT,0.11257656323705574
sub-065,sub-085,RRT,0.11164846526337657
sub-065,sub-021,RRT,0.01994967638246166
sub-065,sub-096,RRT,0.06130406348846165
sub-065,sub-027,RRT,-0.06887245961101084
sub-065,sub-006,RRT,0.027279092386985566
sub-065,sub-066,RRT,0.1579749202293856
sub-065,sub-101,RRT,0.10899099947937171
sub-065,sub-042,RRT,0.10460127228265138
sub-065,sub-003,RRT,0.011786983816794947
sub-065,sub-107,RRT,0.05010648903585727
sub-065,sub-098,RRT,-0.012177461884117667
sub-065,sub-086,RRT,0.00616746448064876
sub-065,sub-013,RRT,-0.02247968636502271
sub-065,sub-068,RRT,0.283520443964656
sub-077,sub-039,RRT,0.10793491289778823
sub-077,sub-053,RRT,0.0775416359127472
sub-077,sub-075,RRT,0.17355531548224734
sub-077,sub-060,RRT,0.10664021836075772
sub-077,sub-103,RRT,0.16557369033427813
sub-077,sub-105,RRT,0.05111227283143916
sub-077,sub-064,RRT,0.0973546745669761
sub-077,sub-010,RRT,0.07485232088259708
sub-077,sub-034,RRT,0.02103929168468229
sub-077,sub-002,RRT,0.08916221844321859
sub-077,sub-085,RRT,0.07197642201622764
sub-077,sub-021,RRT,0.059222433508128086
sub-077,sub-096,RRT,0.0705809118391207
sub-077,sub-027,RRT,0.07668056104656279
sub-077,sub-006,RRT,0.10233958610570597
sub-077,sub-066,RRT,0.11004649545791219
sub-077,sub-101,RRT,0.11313054436252688
sub-077,sub-042,RRT,0.15364897694155347
